arquivo,escopo,nome,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs
causalpy/tests/test_three_period_its.py,funcao,test_index_type_mismatch_integer_raises_error,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_three_period_its.py,funcao,test_very_short_post_intervention_period,3,6,3,6,9,9,20.2647,28.5293,1.5,42.794,2.3774,0.0095
causalpy/tests/test_three_period_its.py,funcao,test_treatment_end_time_at_data_boundary,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/tests/test_three_period_its.py,funcao,test_all_new_attributes_exist,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_three_period_its.py,funcao,test_data_splits_no_overlap,3,6,4,8,9,12,20.2647,38.0391,2.0,76.0782,4.2266,0.0127
causalpy/tests/test_three_period_its.py,funcao,test_cumulative_impacts_calculated_correctly,2,5,3,6,7,9,13.6096,25.2662,1.2,30.3194,1.6844,0.0084
causalpy/tests/test_three_period_its.py,funcao,test_intervention_pred_is_slice_of_post_pred,1,1,1,2,2,3,0,3.0,1.0,3.0,0.1667,0.001
causalpy/tests/test_three_period_its.py,funcao,test_analyze_persistence_pymc,3,14,11,22,17,33,58.0579,134.8863,2.3571,317.9462,17.6637,0.045
causalpy/tests/test_three_period_its.py,funcao,test_analyze_persistence_sklearn,3,14,11,22,17,33,58.0579,134.8863,2.3571,317.9462,17.6637,0.045
causalpy/tests/test_three_period_its.py,funcao,test_analyze_persistence_raises_error_without_treatment_end_time,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_three_period_its.py,funcao,test_analyze_persistence_with_custom_hdi_prob,1,4,3,6,5,9,8.0,20.8974,0.75,15.673,0.8707,0.007
causalpy/tests/test_three_period_its.py,funcao,test_analyze_persistence_persistence_ratio_calculation,3,6,3,6,9,9,20.2647,28.5293,1.5,42.794,2.3774,0.0095
causalpy/tests/test_three_period_its.py,funcao,test_plot_three_period_pymc,2,5,3,6,7,9,13.6096,25.2662,1.2,30.3194,1.6844,0.0084
causalpy/tests/test_three_period_its.py,funcao,test_plot_three_period_sklearn,2,5,3,6,7,9,13.6096,25.2662,1.2,30.3194,1.6844,0.0084
causalpy/tests/test_three_period_its.py,funcao,test_plot_two_period_backward_compatible,2,5,3,6,7,9,13.6096,25.2662,1.2,30.3194,1.6844,0.0084
causalpy/tests/test_timeseries_model_coverage.py,funcao,apply,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/tests/test_timeseries_model_coverage.py,funcao,_skip_if_no_pymc_marketing,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_timeseries_model_coverage.py,funcao,sample_data,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_custom_trend_component_without_apply_method,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_custom_seasonality_component_without_apply_method,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_custom_components_with_apply_method,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_prepare_time_features_none_x,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_prepare_time_features_not_xarray,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_prepare_time_features_no_obs_ind_coord,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_prepare_time_features_empty_obs_ind,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_prepare_time_features_non_datetime_obs_ind,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_data_setter_error_x_mismatch,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_data_setter_error_missing_exog_vars,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_backwards_compatibility_coords_datetime_index,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_coords_datetime_index_not_datetimeindex,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_build_model_y_none,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_build_model_y_no_obs_ind,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_build_model_y_empty_obs_ind,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_fit_y_none,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_predict_out_of_sample_x_none,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_predict_out_of_sample_x_no_coords,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_score_y_none,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_bayesian_basis_expansion_clone_forwards_priors,2,3,2,4,5,6,6.7549,13.9316,1.3333,18.5754,1.032,0.0046
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_state_space_clone_forwards_priors,2,3,2,4,5,6,6.7549,13.9316,1.3333,18.5754,1.032,0.0046
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_linear_regression_clone_has_no_fitted_state,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_bayesian_basis_expansion_clone_has_no_fitted_state,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_state_space_clone_has_no_fitted_state,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
causalpy/tests/test_timeseries_model_coverage.py,funcao,test_clone_after_fit_does_not_inherit_idata,2,4,4,8,6,12,10.0,31.0196,2.0,62.0391,3.4466,0.0103
causalpy/tests/test_utils.py,funcao,test_dummy_coding,1,7,5,10,8,15,19.6515,45.0,0.7143,32.1429,1.7857,0.015
causalpy/tests/test_utils.py,funcao,test_2_level_series,1,8,6,12,9,18,24.0,57.0587,0.75,42.794,2.3774,0.019
causalpy/tests/test_utils.py,funcao,test_round_num,1,25,16,32,26,48,116.0964,225.6211,0.64,144.3975,8.0221,0.0752
causalpy/tests/test_utils.py,funcao,test_get_interaction_terms,1,30,15,30,31,45,147.2067,222.9388,0.5,111.4694,6.1927,0.0743
causalpy/tests/test_utils.py,funcao,test_check_convex_hull_violation_passes,2,6,4,8,8,12,17.5098,36.0,1.3333,48.0,2.6667,0.012
causalpy/tests/test_utils.py,funcao,test_check_convex_hull_violation_above,3,9,5,10,12,15,33.2842,53.7744,1.6667,89.6241,4.9791,0.0179
causalpy/tests/test_utils.py,funcao,test_check_convex_hull_violation_below,3,9,5,10,12,15,33.2842,53.7744,1.6667,89.6241,4.9791,0.0179
causalpy/tests/test_utils.py,funcao,test_check_convex_hull_violation_both,3,10,6,12,13,18,37.9742,66.6079,1.8,119.8942,6.6608,0.0222
causalpy/tests/test_utils.py,funcao,test_check_convex_hull_violation_boundary,2,6,4,8,8,12,17.5098,36.0,1.3333,48.0,2.6667,0.012
causalpy/tests/test_utils.py,funcao,test_check_convex_hull_violation_empty_series,2,6,4,8,8,12,17.5098,36.0,1.3333,48.0,2.6667,0.012
causalpy/tests/test_utils.py,funcao,sc_result_single_unit,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_utils.py,funcao,sc_result_multi_unit,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_utils.py,funcao,test_extract_lift_for_mmm_single_unit,2,13,7,14,15,21,50.1057,82.0447,1.0769,88.3558,4.9087,0.0273
causalpy/tests/test_utils.py,funcao,test_extract_lift_for_mmm_multi_unit,2,14,7,14,16,21,55.303,84.0,1.0,84.0,4.6667,0.028
causalpy/tests/test_utils.py,funcao,test_extract_lift_for_mmm_sum_aggregate,1,4,2,4,5,6,8.0,13.9316,0.5,6.9658,0.387,0.0046
causalpy/tests/test_utils.py,funcao,test_extract_lift_for_mmm_raises_for_ols,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_utils.py,funcao,panel_data,3,7,5,9,10,14,24.4064,46.507,1.9286,89.6921,4.9829,0.0155
causalpy/tests/test_utils.py,funcao,test_plot_correlations_returns_matrix_and_axes,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/tests/test_utils.py,funcao,test_plot_correlations_diagonal_is_one,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_utils.py,funcao,test_plot_correlations_symmetric,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_utils.py,funcao,test_plot_correlations_column_subset,1,4,2,4,5,6,8.0,13.9316,0.5,6.9658,0.387,0.0046
causalpy/tests/test_utils.py,funcao,test_plot_correlations_custom_ax,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/tests/test_utils.py,funcao,test_plot_correlations_kwargs_forwarded,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_utils.py,funcao,test_pre_treatment_correlations_single_unit,3,5,3,5,8,8,16.3645,24.0,1.5,36.0,2.0,0.008
causalpy/tests/test_utils.py,funcao,test_pre_treatment_correlations_multi_unit,3,5,4,6,8,10,16.3645,30.0,1.8,54.0,3.0,0.01
causalpy/tests/test_utils.py,funcao,test_summary_prints_correlation,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
causalpy/tests/test_validate_docstring_lists.py,funcao,_load_script_module,2,5,3,6,7,9,13.6096,25.2662,1.2,30.3194,1.6844,0.0084
causalpy/tests/test_validate_docstring_lists.py,funcao,script_module,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_validate_docstring_lists.py,funcao,test_flags_inline_bullet_list_for_each_marker,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
causalpy/tests/test_validate_docstring_lists.py,funcao,test_passes_when_blank_line_separates_bullets,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
causalpy/tests/test_validate_docstring_lists.py,funcao,test_does_not_flag_bullet_continuation_lines,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
causalpy/tests/test_validate_docstring_lists.py,funcao,test_does_not_flag_list_when_intro_lacks_trailing_colon,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
causalpy/tests/test_validate_docstring_lists.py,funcao,test_cli_exits_nonzero_when_offenders_present,3,6,3,6,9,9,20.2647,28.5293,1.5,42.794,2.3774,0.0095
causalpy/tests/test_validate_docstring_lists.py,funcao,test_cli_exits_zero_on_clean_file,2,6,3,6,8,9,17.5098,27.0,1.0,27.0,1.5,0.009
causalpy/tests/test_variable_selection_priors.py,funcao,sample_data,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_variable_selection_priors.py,funcao,coords,0,0,0,0,0,0,0,0,0,0,0,0
causalpy/tests/test_variable_selection_priors.py,funcao,test_create_variable_in_model_context,2,6,5,10,8,15,17.5098,45.0,1.6667,75.0,4.1667,0.015
causalpy/tests/test_variable_selection_priors.py,funcao,test_create_variable_in_model_context_horseshoe,2,8,7,14,10,21,26.0,69.7605,1.75,122.0809,6.7823,0.0233
causalpy/tests/test_variable_selection_priors.py,funcao,test_create_prior_spike_and_slab,2,3,2,4,5,6,6.7549,13.9316,1.3333,18.5754,1.032,0.0046
causalpy/tests/test_variable_selection_priors.py,funcao,test_create_prior_horseshoe,2,3,2,4,5,6,6.7549,13.9316,1.3333,18.5754,1.032,0.0046
causalpy/tests/test_variable_selection_priors.py,funcao,test_create_prior_normal,2,3,2,4,5,6,6.7549,13.9316,1.3333,18.5754,1.032,0.0046
causalpy/tests/test_variable_selection_priors.py,funcao,test_convenience_function_with_custom_hyperparams,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
