arquivo,tipo,classe,nome,rank_cc,complexity,linha_ini,linha_fim
causalpy/tests/test_data_loading.py,function,,test_data_loading,A,3,28,28
causalpy/tests/test_data_loading.py,function,,test_synthetic_data_reproducibility,A,3,42,46
causalpy/tests/test_date_utils.py,method,TestCombineDatetimeIndices,test_handles_empty_indices,A,3,50,50
causalpy/tests/test_date_utils.py,method,TestFormatDateAxes,test_formats_multiple_axes,A,3,150,162
causalpy/tests/test_date_utils.py,method,TestFormatDateAxes,test_formats_only_bottom_axis,A,3,171,184
causalpy/tests/test_generate_report.py,method,TestGenerateReport,test_handles_empty_context,A,3,117,117
causalpy/tests/test_generate_report.py,method,TestGenerateReport,test_write_to_file,A,3,124,124
causalpy/tests/test_generate_report.py,method,TestGenerateReport,test_handles_plot_rendering_failure,A,3,140,140
causalpy/tests/test_generate_report.py,method,TestStandaloneGenerateReport,test_writes_to_file,A,3,221,221
causalpy/tests/test_hdi_prob_wiring.py,function,,_assert_threads,A,3,102,102
causalpy/tests/test_hdi_prob_wiring.py,function,,_check_default,A,3,284,284
causalpy/tests/test_hdi_prob_wiring.py,function,,test_staggered_plot_uses_cached_hdi_prob,A,3,440,440
causalpy/tests/test_input_validation.py,function,,test_regression_discontinuity_int_treatment,A,3,501,501
causalpy/tests/test_input_validation.py,function,,test_regression_discontinuity_bool_treatment,A,3,519,519
causalpy/tests/test_input_validation.py,function,,test_rd_donut_hole_filters_data,A,3,555,555
causalpy/tests/test_input_validation.py,function,,test_rd_donut_hole_with_bandwidth,A,3,576,576
causalpy/tests/test_input_validation.py,function,,test_rd_running_variable_name_not_x,A,3,637,637
causalpy/tests/test_instrumental_variable.py,function,,test_iv_variable_selection_priors,A,3,335,335
causalpy/tests/test_integration_skl_examples.py,function,,test_sc_datetime_treatment_time_plot,A,3,174,174
causalpy/tests/test_its_effect_summary.py,function,,test_effect_summary_3period_consistency_pymc,A,3,781,781
causalpy/tests/test_its_effect_summary.py,function,,test_effect_summary_3period_consistency_ols,A,3,817,817
causalpy/tests/test_maketables_plugin.py,function,,test_maketables_hdi_prob_user_control,A,3,171,171
causalpy/tests/test_maketables_plugin.py,function,,test_maketables_piecewise_its_pymc_contract,A,3,265,265
causalpy/tests/test_maketables_plugin.py,method,TestExtractHdiBoundsDataArray,test_dataarray_path,A,3,650,650
causalpy/tests/test_maketables_plugin.py,method,TestExtractHdiBoundsDataArray,test_dataset_with_explicit_var,A,3,658,658
causalpy/tests/test_maketables_plugin.py,method,TestExtractHdiBoundsDataArray,test_dataset_without_var_name_uses_first,A,3,667,667
causalpy/tests/test_maketables_plugin.py,method,TestExtractHdiBoundsDataArray,test_dataset_with_missing_var_name_uses_first,A,3,676,676
causalpy/tests/test_maketables_plugin.py,method,TestSklearnAdapterUnit,test_stat_labels,A,3,748,748
causalpy/tests/test_maketables_plugin.py,method,TestSklearnAdapterUnit,test_default_stat_keys_includes_r2_when_available,A,3,754,754
causalpy/tests/test_maketables_plugin.py,method,TestSklearnAdapterUnit,test_default_stat_keys_excludes_r2_when_none,A,3,761,761
causalpy/tests/test_method_specific_checks.py,method,TestMcCraryDensityTest,test_empty_data_returns_none_passed,A,3,269,269
causalpy/tests/test_method_specific_checks.py,method,TestBandwidthSensitivityEdgeCases,test_run_handles_failing_bandwidth,A,3,305,305
causalpy/tests/test_method_specific_checks.py,method,TestBandwidthSensitivityEdgeCases,test_run_handles_fitting_exception,A,3,327,327
causalpy/tests/test_method_specific_checks.py,method,TestLeaveOneOutEdgeCases,test_run_with_single_control,A,3,372,372
causalpy/tests/test_method_specific_checks.py,method,TestLeaveOneOutEdgeCases,test_run_handles_fitting_failure,A,3,395,395
causalpy/tests/test_method_specific_checks.py,method,TestPlaceboInSpaceEdgeCases,test_run_with_single_control,A,3,443,443
causalpy/tests/test_method_specific_checks.py,method,TestPlaceboInSpaceEdgeCases,test_run_handles_fitting_failure,A,3,466,466
causalpy/tests/test_model_adapter.py,function,,test_make_model_adapter_explicit_pymc,A,3,48,48
causalpy/tests/test_model_adapter.py,function,,test_base_experiment_exposes_model_backend,A,3,185,185
causalpy/tests/test_model_adapter_normalization.py,function,,test_build_coords_extra_and_treated_units,A,3,36,36
causalpy/tests/test_notebook_validation.py,function,,test_validate_notebooks_accepts_valid_notebook,A,3,67,67
causalpy/tests/test_notebook_validation.py,function,,test_docs_notebook_with_single_h1_passes,A,3,96,96
causalpy/tests/test_notebook_validation.py,function,,test_h1_check_only_applies_to_docs_notebooks,A,3,266,266
causalpy/tests/test_outcome_falsification.py,function,,test_construction_with_valid_formulas,A,3,86,86
causalpy/tests/test_outcome_falsification.py,function,,test_applicable_methods,A,3,134,134
causalpy/tests/test_outcome_falsification.py,function,,test_store_experiments_false_drops_fitted_experiment,A,3,326,326
causalpy/tests/test_panel_regression.py,function,,test_plot_unit_effects_ols,A,3,663,678
causalpy/tests/test_piecewise_its.py,function,,test_generate_piecewise_its_data_slope_only,A,3,223,223
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_ols_multiple_interruptions,A,3,369,369
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_ols_plot,A,3,508,521
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_pymc_multiple_interruptions,A,3,603,603
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_pymc_plot,A,3,670,683
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_with_controls,A,3,726,726
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_datetime_time,A,3,772,772
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_class_attributes,A,3,953,953
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_ols_multiple_interruptions_plot,A,3,1035,1054
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_pymc_multiple_interruptions_plot,A,3,1103,1122
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_datetime_post_intervention_attributes,A,3,1152,1152
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_counterfactual_zeros_interruption_terms,A,3,1191,1191
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_data_index_name,A,3,1217,1217
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_score_attribute_ols,A,3,1340,1340
causalpy/tests/test_pipeline.py,method,TestPipeline,test_validates_before_running,A,3,109,109
causalpy/tests/test_pipeline.py,method,TestPipeline,test_runs_steps_sequentially,A,3,117,117
causalpy/tests/test_pipeline.py,method,TestEstimateEffect,test_repr,A,3,208,208
causalpy/tests/test_pipeline.py,method,TestEstimateEffect,test_run_handles_unimplemented_effect_summary,A,3,283,283
causalpy/tests/test_placebo_in_time.py,function,,test_default_threshold_and_prior_scale,A,3,137,137
causalpy/tests/test_placebo_in_time.py,function,,test_applicable_methods,A,3,176,176
causalpy/tests/test_placebo_in_time.py,function,,test_assurance_formula_zero_expected_matches_null,A,3,291,291
causalpy/tests/test_placebo_in_time.py,function,,test_fold_treatment_times_are_shifted,A,3,519,534
causalpy/tests/test_placebo_in_time.py,function,,test_standalone_run_without_context,A,3,577,577
causalpy/tests/test_placebo_in_time.py,function,,test_run_with_context,A,3,612,612
causalpy/tests/test_placebo_in_time.py,function,,test_fold_fitting_failure_is_skipped,A,3,657,657
causalpy/tests/test_placebo_in_time.py,function,,test_assurance_with_rvs_object,A,3,737,737
causalpy/tests/test_placebo_in_time.py,function,,test_repr_random_selection,A,3,872,872
causalpy/tests/test_placebo_in_time.py,function,,test_random_fold_respects_min_gap,A,3,965,981
causalpy/tests/test_placebo_in_time.py,function,,test_random_folds_do_not_overlap_by_default,A,3,1054,1069
causalpy/tests/test_placebo_in_time.py,function,,test_random_folds_allow_overlap_when_requested,A,3,1076,1076
causalpy/tests/test_placebo_in_time.py,function,,test_windows_overlap_helper_datetime,A,3,1115,1115
causalpy/tests/test_placebo_in_time.py,function,,test_draw_expected_effect_samples_rvs_no_warning,A,3,1230,1230
causalpy/tests/test_placebo_in_time.py,function,,test_placebo_in_time_registered_as_default,A,3,1291,1291
causalpy/tests/test_placebo_in_time.py,function,,test_pipeline_with_assurance,A,3,1350,1350
causalpy/tests/test_plot_show_parameter.py,function,,test_plot_show_parameter_default_true_pymc,A,3,35,53
causalpy/tests/test_plot_show_parameter.py,function,,test_plot_show_parameter_explicit_true_pymc,A,3,59,74
causalpy/tests/test_plot_show_parameter.py,function,,test_plot_show_parameter_false_pymc,A,3,80,97
causalpy/tests/test_plot_show_parameter.py,function,,test_plot_show_parameter_default_true_skl,A,3,103,118
causalpy/tests/test_plot_show_parameter.py,function,,test_plot_show_parameter_false_skl,A,3,124,139
causalpy/tests/test_plot_show_parameter.py,function,,test_legend_kwargs_bbox_to_anchor_triggers_layout,A,3,258,280
causalpy/tests/test_plot_show_parameter.py,function,,test_legend_kwargs_preserves_fontsize,A,3,350,379
causalpy/tests/test_plot_show_parameter.py,function,,test_legend_kwargs_none_is_noop,A,3,383,399
causalpy/tests/test_public_plot_signatures.py,function,,_experiments_with_plot,A,3,76,91
causalpy/tests/test_public_plot_signatures.py,function,,test_every_concrete_subclass_declares_plot,A,3,97,97
causalpy/tests/test_pymc_models.py,function,,test_idata_property,A,3,274,274
causalpy/tests/test_pymc_models.py,method,MyToyModel,build_model,A,3,40,65
causalpy/tests/test_pymc_models.py,method,TestPyMCModel,test_init,A,3,74,74
causalpy/tests/test_pymc_models.py,method,NonStandardDataModel,build_model,A,3,193,211
causalpy/tests/test_pymc_models.py,method,TestWeightedSumFitterMultiUnit,test_backward_compatibility_single_unit,A,3,513,513
causalpy/tests/test_pymc_models.py,method,TestSoftmaxWeightedSumFitterMultiUnit,test_multi_unit_predictions,A,3,857,857
causalpy/tests/test_pymc_models.py,method,TestPriorIntegration,test_priors_from_data_base_implementation,A,3,959,959
causalpy/tests/test_pymc_models.py,method,TestPriorIntegration,test_prior_precedence_integration_in_fit,A,3,1040,1040
causalpy/tests/test_pymc_models.py,method,TestPriorIntegration,test_custom_prior_with_build_model,A,3,1074,1099
causalpy/tests/test_pymc_models_compat.py,function,,test_call_seasonality_component_apply_supports_tensor_input,A,3,25,25
causalpy/tests/test_pymc_models_compat.py,function,,test_call_seasonality_component_apply_supports_xtensor_signature,A,3,41,41
causalpy/tests/test_pymc_models_compat.py,function,,test_call_time_component_apply_supports_tensor_input,A,3,66,66
causalpy/tests/test_pymc_models_compat.py,function,,test_call_time_component_apply_supports_xtensor_source,A,3,82,82
causalpy/tests/test_reporting.py,function,,test_effect_summary_with_cumulative,A,3,68,68
causalpy/tests/test_reporting.py,function,,test_effect_summary_without_cumulative,A,3,86,86
causalpy/tests/test_reporting.py,function,,test_effect_summary_direction_increase,A,3,123,123
causalpy/tests/test_reporting.py,function,,test_effect_summary_direction_decrease,A,3,141,141
causalpy/tests/test_reporting.py,function,,test_effect_summary_window_datetime,A,3,179,179
causalpy/tests/test_reporting.py,function,,test_effect_summary_window_integer,A,3,205,205
causalpy/tests/test_reporting.py,function,,test_effect_summary_rope,A,3,261,261
causalpy/tests/test_reporting.py,function,,test_effect_summary_synthetic_control_window,A,3,682,682
causalpy/tests/test_reporting.py,function,,test_effect_summary_did_direction_increase,A,3,734,734
causalpy/tests/test_reporting.py,function,,test_effect_summary_did_direction_decrease,A,3,752,752
causalpy/tests/test_reporting.py,function,,test_effect_summary_did_rope,A,3,790,790
causalpy/tests/test_reporting.py,function,,test_extract_hdi_bounds_dataset,A,3,858,858
causalpy/tests/test_reporting.py,function,,test_extract_hdi_bounds_dataarray,A,3,874,874
causalpy/tests/test_reporting.py,function,,test_compute_tail_probabilities_increase,A,3,902,902
causalpy/tests/test_reporting.py,function,,test_compute_tail_probabilities_decrease,A,3,917,917
causalpy/tests/test_reporting.py,function,,test_compute_statistics_rope_decrease,A,3,995,995
causalpy/tests/test_reporting.py,function,,test_extract_window_ols_xarray_post_impact_branch,A,3,1105,1105
causalpy/tests/test_reporting.py,function,,test_compute_statistics_rope_increase,A,3,1142,1142
causalpy/tests/test_reporting.py,function,,test_compute_statistics_rope_two_sided,A,3,1176,1176
causalpy/tests/test_reporting.py,function,,test_select_treated_unit_with_multiple_units,A,3,1452,1477
causalpy/tests/test_reporting.py,function,,test_extract_window_slice_with_step,A,3,1481,1481
causalpy/tests/test_reporting.py,function,,test_relative_effects_with_near_zero_counterfactual,A,3,1517,1517
causalpy/tests/test_reporting.py,function,,test_extract_counterfactual_dict_format,A,3,1554,1554
causalpy/tests/test_reporting.py,function,,test_compute_statistics_scalar_decrease,A,3,1665,1665
causalpy/tests/test_reporting.py,function,,test_compute_statistics_scalar_with_rope,A,3,1710,1710
causalpy/tests/test_reporting.py,function,,test_compute_statistics_scalar_with_rope_two_sided,A,3,1732,1732
causalpy/tests/test_reporting.py,function,,test_generate_table_without_cumulative,A,3,1888,1888
causalpy/tests/test_reporting.py,function,,test_generate_prose_detailed_direction_autodetect_positive,A,3,2054,2054
causalpy/tests/test_reporting.py,function,,test_generate_prose_detailed_two_sided_uses_correct_article,A,3,2084,2084
causalpy/tests/test_reporting.py,function,,test_generate_prose_detailed_rope_in_prose,A,3,2214,2214
causalpy/tests/test_reporting.py,function,,test_assumptions_text_its,A,3,2498,2498
causalpy/tests/test_reporting.py,function,,test_assumptions_text_sc,A,3,2507,2507
causalpy/tests/test_reporting.py,function,,test_prose_detailed_no_observed_values,A,3,2533,2533
causalpy/tests/test_reporting.py,function,,test_prose_detailed_ols_no_observed_values,A,3,2561,2561
causalpy/tests/test_reporting.py,function,,test_effect_summary_prepostnegd_rope,A,3,2646,2646
causalpy/tests/test_reporting.py,function,,test_effect_summary_its_relative_false,A,3,2669,2669
causalpy/tests/test_reporting.py,function,,test_effect_summary_ols_relative_false,A,3,2708,2708
causalpy/tests/test_reporting.py,function,,test_effect_summary_rope_with_two_sided_did,A,3,2748,2748
causalpy/tests/test_reporting.py,function,,test_effect_summary_sc_relative_false,A,3,2805,2805
causalpy/tests/test_sdid_helpers.py,method,TestSummaryMultiTreated,test_multi_treated_branch,A,3,371,371
causalpy/tests/test_sensitivity_container.py,method,TestSensitivityAnalysis,test_run_produces_summary,A,3,250,250
causalpy/tests/test_staggered_did.py,function,,test_never_treated_and_not_yet_treated_as_controls,A,3,317,317
causalpy/tests/test_staggered_did.py,function,,test_event_time_computation,A,3,381,381
causalpy/tests/test_staggered_did.py,function,,test_event_window_filtering,A,3,413,413
causalpy/tests/test_staggered_did.py,function,,test_staggered_did_custom_never_treated_value,A,3,911,911
causalpy/tests/test_staggered_did.py,function,,test_staggered_did_ols_att_std_column,A,3,1023,1023
causalpy/tests/test_staggered_did.py,function,,test_staggered_did_dynamic_effects_recovery,A,3,1046,1076
causalpy/tests/test_staggered_did.py,function,,test_staggered_did_n_obs_column,A,3,1292,1292
causalpy/tests/test_staggered_did.py,function,,test_staggered_did_x_full_shape,A,3,1440,1440
causalpy/tests/test_staggered_did.py,function,,test_staggered_did_supports_ols_bayes_attrs,A,3,1650,1650
causalpy/tests/test_staggered_did.py,function,,test_staggered_did_single_cohort,A,3,1709,1709
causalpy/tests/test_staggered_did.py,function,,test_staggered_did_many_cohorts,A,3,1732,1732
causalpy/tests/test_staggered_did.py,function,,test_staggered_did_event_window_restricts_negative,A,3,1801,1801
causalpy/tests/test_staggered_did.py,function,,test_staggered_did_plot_only_post_treatment,A,3,1856,1883
causalpy/tests/test_staggered_did.py,function,,test_staggered_did_sklearn_model_without_fit_intercept,A,3,1913,1913
causalpy/tests/test_synthetic_data.py,function,,test_generate_multicell_geolift_data,A,3,22,22
causalpy/tests/test_synthetic_data.py,function,,test_generate_geolift_data,A,3,33,33
causalpy/tests/test_three_period_its.py,function,,test_existing_methods_work_without_treatment_end_time,A,3,306,306
causalpy/tests/test_three_period_its.py,function,,test_effect_summary_default_behavior,A,3,373,373
causalpy/tests/test_three_period_its.py,function,,test_effect_summary_comparison_prob_persisted,A,3,498,498
causalpy/tests/test_three_period_its.py,function,,test_very_short_post_intervention_period,A,3,649,649
causalpy/tests/test_three_period_its.py,function,,test_data_splits_no_overlap,A,3,726,726
causalpy/tests/test_three_period_its.py,function,,test_intervention_pred_is_slice_of_post_pred,A,3,772,772
causalpy/tests/test_timeseries_model_coverage.py,method,TestTimeSeriesModelClonePreservesPriors,test_bayesian_basis_expansion_clone_forwards_priors,A,3,452,452
causalpy/tests/test_timeseries_model_coverage.py,method,TestTimeSeriesModelClonePreservesPriors,test_state_space_clone_forwards_priors,A,3,467,467
causalpy/tests/test_timeseries_model_coverage.py,method,TestTimeSeriesModelCloneIsUnfitted,test_linear_regression_clone_has_no_fitted_state,A,3,496,496
causalpy/tests/test_timeseries_model_coverage.py,method,TestTimeSeriesModelCloneIsUnfitted,test_bayesian_basis_expansion_clone_has_no_fitted_state,A,3,505,505
causalpy/tests/test_timeseries_model_coverage.py,method,TestTimeSeriesModelCloneIsUnfitted,test_state_space_clone_has_no_fitted_state,A,3,518,518
causalpy/tests/test_utils.py,function,,test_extract_lift_for_mmm_sum_aggregate,A,3,324,324
causalpy/tests/test_utils.py,function,,test_plot_correlations_column_subset,A,3,417,421
causalpy/tests/test_utils.py,function,,test_pre_treatment_correlations_single_unit,A,3,442,442
causalpy/tests/test_validate_docstring_lists.py,function,,test_flags_inline_bullet_list_for_each_marker,A,3,51,51
causalpy/tests/test_validate_docstring_lists.py,function,,test_cli_exits_nonzero_when_offenders_present,A,3,150,150
causalpy/tests/test_validate_docstring_lists.py,function,,test_cli_exits_zero_on_clean_file,A,3,180,180
causalpy/tests/test_variable_selection_priors.py,function,,test_create_prior_spike_and_slab,A,3,79,84
causalpy/tests/test_variable_selection_priors.py,function,,test_create_prior_horseshoe,A,3,90,96
causalpy/tests/test_variable_selection_priors.py,function,,test_create_prior_normal,A,3,103,108
causalpy/maketables_adapters.py,function,,_extract_hdi_bounds,A,4,160,174
causalpy/pymc_models.py,function,,_call_time_component_apply,A,4,51,62
causalpy/pymc_models.py,function,,_softmax_simplex_weights,A,4,780,822
causalpy/pymc_models.py,method,PyMCModel,calculate_impact,A,4,460,514
causalpy/pymc_models.py,method,SoftmaxWeightedSumFitter,build_model,A,4,960,999
causalpy/pymc_models.py,method,BayesianBasisExpansionTimeSeries,_get_trend_component,A,4,1827,1844
causalpy/pymc_models.py,method,BayesianBasisExpansionTimeSeries,_get_seasonality_component,A,4,1846,1861
causalpy/pymc_models.py,method,StateSpaceTimeSeries,_get_trend_component,A,4,2321,2336
causalpy/pymc_models.py,method,StateSpaceTimeSeries,_get_seasonality_component,A,4,2338,2355
causalpy/pymc_models.py,method,StateSpaceTimeSeries,fit,A,4,2461,2500
causalpy/reporting.py,function,,_compute_rope_probability,A,4,119,145
causalpy/reporting.py,function,,_select_treated_unit,A,4,490,516
causalpy/skl_models.py,function,,_add_mixin_methods,A,4,153,163
causalpy/skl_models.py,method,ScikitLearnAdaptor,print_coefficients,A,4,53,78
causalpy/transforms.py,method,StepTransform,_is_datetime_like,A,4,78,83
causalpy/transforms.py,method,StepTransform,transform,A,4,114,152
causalpy/transforms.py,method,RampTransform,_is_datetime_like,A,4,198,203
causalpy/transforms.py,method,RampTransform,transform,A,4,233,272
causalpy/utils.py,function,,get_interaction_terms,A,4,142,185
causalpy/utils.py,function,,extract_lift_for_mmm,A,4,329,469
causalpy/variable_selection_priors.py,method,VariableSelectionPrior,_get_default_hyperparams,A,4,298,346
causalpy/checks/mccrary.py,method,McCraryDensityTest,run,A,4,77,151
causalpy/checks/outcome_falsification.py,method,OutcomeFalsification,_extract_effect_stats,A,4,198,244
causalpy/checks/persistence.py,method,PersistenceCheck,validate,A,4,60,77
causalpy/checks/placebo_in_time.py,method,PlaceboInTime,__repr__,A,4,1035,1044
causalpy/data/simulate_data.py,function,,generate_geolift_data,A,4,341,411
causalpy/data/simulate_data.py,function,,generate_multicell_geolift_data,A,4,414,482
causalpy/experiments/piecewise_its.py,method,PiecewiseITS,_extract_time_column,A,4,234,248
causalpy/experiments/piecewise_its.py,method,PiecewiseITS,_get_interruption_column_indices,A,4,295,302
causalpy/experiments/piecewise_its.py,method,PiecewiseITS,_ols_plot,A,4,605,674
causalpy/experiments/prepostnegd.py,method,PrePostNEGD,algorithm,A,4,138,186
causalpy/experiments/regression_discontinuity.py,method,RegressionDiscontinuity,_bayesian_plot,A,4,348,445
causalpy/experiments/regression_discontinuity.py,method,RegressionDiscontinuity,_ols_plot,A,4,447,525
causalpy/experiments/staggered_did.py,method,StaggeredDifferenceInDifferences,_get_non_identified_cohorts,A,4,349,357
causalpy/experiments/staggered_did.py,method,StaggeredDifferenceInDifferences,_check_att_identification,A,4,359,379
causalpy/experiments/staggered_did.py,method,StaggeredDifferenceInDifferences,_is_event_time_att_identified,A,4,386,397
causalpy/experiments/staggered_did.py,method,StaggeredDifferenceInDifferences,_get_group_time_placebo_data_bayesian,A,4,1304,1335
causalpy/experiments/staggered_did.py,method,StaggeredDifferenceInDifferences,_format_group_time_axis,A,4,1387,1413
causalpy/experiments/staggered_did.py,method,StaggeredDifferenceInDifferences,_get_group_time_axis_label,A,4,1415,1426
causalpy/experiments/synthetic_control.py,method,SyntheticControl,__init__,A,4,100,136
causalpy/experiments/synthetic_control.py,method,SyntheticControl,get_plot_data_bayesian,A,4,779,874
causalpy/experiments/synthetic_difference_in_differences.py,method,SyntheticDifferenceInDifferences,effect_summary,A,4,797,906
causalpy/steps/estimate_effect.py,method,EstimateEffect,validate,A,4,63,87
causalpy/tests/conftest.py,function,,mock_sample_for_doctest,A,4,72,80
causalpy/tests/test_check_architecture_inventory.py,function,,test_introspected_backends_match_known_experiments,A,4,61,61
causalpy/tests/test_cross_cutting_checks.py,method,TestConvexHullCheck,test_run_detects_convex_hull_violation,A,4,83,83
causalpy/tests/test_generate_report.py,method,TestGenerateReport,test_run_produces_html,A,4,61,61
causalpy/tests/test_generate_report.py,method,TestGenerateReport,test_includes_sensitivity_results,A,4,78,78
causalpy/tests/test_generate_report.py,method,TestGenerateReportPipelineIntegration,test_full_pipeline,A,4,162,162
causalpy/tests/test_generate_report.py,method,TestStandaloneGenerateReport,test_returns_html_string,A,4,205,205
causalpy/tests/test_hdi_prob_wiring.py,function,,_resolve_dotted,A,4,52,69
causalpy/tests/test_instrumental_variable.py,function,,test_iv_binary_treatment_priors,A,4,257,257
causalpy/tests/test_instrumental_variable.py,function,,test_iv_continuous_treatment_priors,A,4,276,276
causalpy/tests/test_instrumental_variable.py,function,,test_iv_with_risk_data,A,4,461,461
causalpy/tests/test_integration_pymc_examples.py,function,,single_unit_sc_data,A,4,1629,1667
causalpy/tests/test_integration_pymc_examples.py,method,TestSyntheticControlMultiUnit,test_multi_unit_summary,A,4,1724,1746
causalpy/tests/test_integration_pymc_examples.py,method,TestSyntheticControlMultiUnit,test_single_unit_backward_compatibility,A,4,1750,1750
causalpy/tests/test_integration_skl_examples.py,function,,test_rd_linear_main_effects_bandwidth_custom_running_variable,A,4,266,266
causalpy/tests/test_ipw_extreme_ps.py,method,TestPreparePs,test_clips_zeros,A,4,90,90
causalpy/tests/test_ipw_get_ate.py,method,TestDesignInfoAttributes,test_x_design_info_is_covariate_side,A,4,235,235
causalpy/tests/test_its_effect_summary.py,function,,test_effect_summary_2period_pymc_integer,A,4,210,210
causalpy/tests/test_its_effect_summary.py,function,,test_effect_summary_2period_ols_integer,A,4,228,228
causalpy/tests/test_its_effect_summary.py,function,,test_effect_summary_2period_with_window,A,4,246,246
causalpy/tests/test_its_effect_summary.py,function,,test_effect_summary_3period_intervention_pymc_integer,A,4,355,355
causalpy/tests/test_its_effect_summary.py,function,,test_effect_summary_3period_intervention_ols_integer,A,4,376,376
causalpy/tests/test_its_effect_summary.py,function,,test_effect_summary_3period_post_pymc_integer,A,4,454,454
causalpy/tests/test_its_effect_summary.py,function,,test_effect_summary_3period_post_ols_integer,A,4,475,475
causalpy/tests/test_its_effect_summary.py,function,,test_effect_summary_3period_default_ols,A,4,645,645
causalpy/tests/test_maketables_plugin.py,function,,test_maketables_regression_kink_pymc_contract,A,4,233,233
causalpy/tests/test_maketables_plugin.py,function,,test_maketables_staggered_did_pymc_contract,A,4,280,280
causalpy/tests/test_maketables_plugin.py,function,,test_maketables_interrupted_time_series_pymc_contract,A,4,305,305
causalpy/tests/test_maketables_plugin.py,function,,test_maketables_synthetic_control_single_treated_pymc_contract,A,4,345,345
causalpy/tests/test_maketables_plugin.py,function,,test_maketables_inverse_propensity_weighting_pymc_contract,A,4,363,363
causalpy/tests/test_maketables_plugin.py,function,,test_maketables_instrumental_variable_pymc_contract,A,4,381,381
causalpy/tests/test_maketables_plugin.py,method,TestCanonicalFrame,test_fills_nan_when_ci_not_provided,A,4,637,637
causalpy/tests/test_maketables_plugin.py,method,TestSklearnAdapterUnit,test_coef_table_success,A,4,726,726
causalpy/tests/test_method_specific_checks.py,method,TestPlaceboInSpace,test_run_on_sc,A,4,170,170
causalpy/tests/test_model_adapter.py,function,,test_sklearn_adapter_fit_predict_score,A,4,120,120
causalpy/tests/test_model_adapter_normalization.py,function,,test_build_coords_defaults,A,4,29,29
causalpy/tests/test_model_adapter_normalization.py,function,,test_sklearn_adapter_2d_y_matches_1d_slice,A,4,47,47
causalpy/tests/test_model_adapter_normalization.py,function,,test_sklearn_adapter_xarray_inputs_match_numpy,A,4,67,67
causalpy/tests/test_notebook_validation.py,function,,test_all_docs_notebooks_pass_h1_check,A,4,284,284
causalpy/tests/test_outcome_falsification.py,function,,test_repr,A,4,141,141
causalpy/tests/test_outcome_falsification.py,function,,test_run_table_has_hdi_columns,A,4,251,251
causalpy/tests/test_outcome_falsification.py,function,,test_run_with_multiple_formulas,A,4,265,265
causalpy/tests/test_outcome_falsification.py,function,,test_run_handles_failed_formula,A,4,278,278
causalpy/tests/test_outcome_falsification.py,function,,test_text_contains_formula_and_effect,A,4,396,396
causalpy/tests/test_panel_regression.py,function,,test_panel_regression_plot_coefficients,A,4,271,289
causalpy/tests/test_panel_regression.py,function,,test_panel_regression_plot_residuals,A,4,373,397
causalpy/tests/test_panel_regression.py,function,,test_plot_trajectories_all_units,A,4,697,712
causalpy/tests/test_piecewise_its.py,function,,test_transforms_with_patsy_datetime,A,4,142,142
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_ols_single_interruption,A,4,347,347
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_ols_level_only,A,4,391,391
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_ols_slope_only,A,4,414,414
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_extract_interruption_times,A,4,558,558
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_pymc_single_interruption,A,4,580,580
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_interruption_column_indices,A,4,1172,1187
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_ols_multiple_interruption_configs,A,4,1275,1275
causalpy/tests/test_piecewise_its.py,function,,test_piecewise_its_x_y_shapes,A,4,1402,1402
causalpy/tests/test_pipeline.py,method,TestPipelineResult,test_from_context,A,4,165,165
causalpy/tests/test_placebo_in_time.py,function,,test_default_sample_kwargs,A,4,121,121
causalpy/tests/test_placebo_in_time.py,function,,test_custom_sample_kwargs,A,4,129,129
causalpy/tests/test_placebo_in_time.py,function,,test_assurance_formula_large_expected_effect_dominates_baseline,A,4,324,324
causalpy/tests/test_placebo_in_time.py,function,,test_extract_cumulative_impact,A,4,358,358
causalpy/tests/test_placebo_in_time.py,function,,test_text_contains_hierarchical_summary,A,4,636,636
causalpy/tests/test_placebo_in_time.py,function,,test_assurance_text_in_report,A,4,765,765
causalpy/tests/test_placebo_in_time.py,function,,test_no_assurance_without_prior,A,4,789,789
causalpy/tests/test_placebo_in_time.py,function,,test_random_fold_treatment_times_count,A,4,903,903
